"Fecha","DiaSemana","Rango","Diario","CambioDiario","CambioSemanal","Cines","Promedio","Acumulado","Dia","Estimado","Pelicula","Year","Estreno","YearEstreno"
2019-06-22,"Saturday",13,818809,54.2,-40.9,985,831,833958681,58,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-23,"Sunday",13,638134,-22.1,-57.7,985,647,834596815,59,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-24,"Monday",13,272691,-57.3,-42,985,276,834869506,60,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-25,"Tuesday",14,346028,26.9,-42.2,985,351,835215534,61,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-26,"Wednesday",14,266300,-23,-42.1,985,270,835481834,62,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-27,"Thursday",12,299327,12.4,-21.3,985,303,835781161,63,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-28,"Friday",7,1874259,526.2,253,2025,925,837655420,64,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-29,"Saturday",7,2298821,22.7,180.8,2025,1135,839954241,65,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-06-30,"Sunday",7,1935656,-15.8,203.3,2025,955,841889897,66,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-01,"Monday",7,873149,-54.9,220.2,2025,431,842763046,67,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-02,"Tuesday",8,585678,-32.9,69.3,1985,295,843348724,68,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-03,"Wednesday",9,624819,6.7,134.6,1985,314,843973543,69,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-04,"Thursday",8,789290,26.3,163.7,1985,397,844762833,70,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-05,"Friday",9,1075221,36.2,-42.6,1985,541,845838054,71,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-06,"Saturday",9,1215061,13,-47.1,1985,612,847053115,72,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-07,"Sunday",9,828035,-31.9,-57.2,1985,417,847881150,73,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-08,"Monday",9,381012,-54,-56.4,1985,191,848262162,74,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-09,"Tuesday",9,506745,33,-13.5,1985,255,848768907,75,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-10,"Wednesday",9,384327,-24.2,-38.5,1985,193,849153234,76,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-11,"Thursday",9,354905,-7.7,-55,1985,178,849508139,77,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-12,"Friday",11,600453,69.2,-44.2,1443,416,850108592,78,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-13,"Saturday",11,840087,39.9,-30.9,1443,582,850948679,79,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-14,"Sunday",10,663736,-21,-19.8,1443,459,851612415,80,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-15,"Monday",10,332736,-49.9,-12.7,1443,230,851945151,81,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-16,"Tuesday",10,437462,31.5,-13.7,1443,303,852382613,82,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-17,"Wednesday",10,354276,-19,-7.8,1443,245,852736889,83,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-18,"Thursday",10,280304,-20.9,-21,1443,194,853017193,84,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-19,"Friday",10,460931,64.4,-23.2,985,467,853478124,85,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-20,"Saturday",11,597841,29.7,-28.8,985,606,854075965,86,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-21,"Sunday",11,455969,-23.7,-31.3,985,462,854531934,87,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-22,"Monday",11,257846,-43.5,-22.5,985,261,854789780,88,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-23,"Tuesday",11,306920,19,-29.8,985,311,855096700,89,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-24,"Wednesday",10,267954,-12.7,-24.4,985,272,855364654,90,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-25,"Thursday",9,259095,-3.3,-7.6,985,263,855623749,91,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-26,"Friday",11,294644,13.7,-36.1,580,508,855918393,92,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-27,"Saturday",11,411659,39.7,-31.1,580,709,856330052,93,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-28,"Sunday",13,246306,-40.2,-46,580,424,856576358,94,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-29,"Monday",14,130571,-47,-49.4,580,225,856706929,95,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-30,"Tuesday",14,154435,18.3,-49.7,580,266,856861364,96,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-31,"Wednesday",15,119142,-22.9,-55.5,580,205,856980506,97,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-01,"Thursday",12,115829,-2.8,-55.3,580,199,857096335,98,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-02,"Friday",14,112100,-3.2,-62,420,266,857208435,99,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-03,"Saturday",14,151897,35.5,-63.1,420,361,857360332,100,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-04,"Sunday",14,119161,-21.6,-51.6,420,283,857479493,101,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-05,"Monday",14,65861,-44.7,-49.6,420,156,857545354,102,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-06,"Tuesday",16,69997,6.3,-54.7,420,166,857615351,103,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-07,"Wednesday",16,56021,-20,-53,420,133,857671372,104,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-08,"Thursday",16,48396,-13.6,-58.2,420,115,857719768,105,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-09,"Friday",20,56272,16.3,-49.8,237,237,857776040,106,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-10,"Saturday",19,86232,53.2,-43.2,237,363,857862272,107,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-11,"Sunday",19,67488,-21.7,-43.4,237,284,857929760,108,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-12,"Monday",19,31799,-52.9,-51.7,237,134,857961559,109,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-13,"Tuesday",22,33550,5.5,-52.1,237,141,857995109,110,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-14,"Wednesday",22,24868,-25.9,-55.6,237,104,858019977,111,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-15,"Thursday",22,21669,-12.9,-55.2,237,91,858041646,112,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-16,"Friday",26,28714,32.5,-49,148,194,858070360,113,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-17,"Saturday",27,42958,49.6,-50.2,148,290,858113318,114,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-18,"Sunday",27,29077,-32.3,-56.9,148,196,858142395,115,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-19,"Monday",30,11510,-60.4,-63.8,148,77,858153905,116,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-20,"Tuesday",30,12546,9,-62.6,148,84,858166451,117,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-21,"Wednesday",30,11143,-11.2,-55.2,148,75,858177594,118,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-22,"Thursday",30,10821,-2.9,-50.1,148,73,858188415,119,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-23,"Friday",38,13186,21.9,-54.1,115,114,858201601,120,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-24,"Saturday",35,22021,67,-48.7,115,191,858223622,121,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-25,"Sunday",37,15061,-31.6,-48.2,115,130,858238683,122,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-26,"Monday",41,4865,-67.7,-57.7,115,42,858243548,123,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-27,"Tuesday",42,5529,13.6,-55.9,115,48,858249077,124,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-28,"Wednesday",43,4811,-13,-56.8,115,41,858253888,125,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-29,"Thursday",42,5113,6.3,-52.7,115,44,858259001,126,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-30,"Friday",36,15229,197.8,15.5,110,138,858274230,127,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-08-31,"Saturday",34,27112,78,23.1,110,246,858301342,128,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-01,"Sunday",35,28434,4.9,88.8,110,258,858329776,129,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-02,"Monday",41,16062,-43.5,230.2,110,146,858345838,130,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-03,"Tuesday",48,2820,-82.4,-49,110,25,858348658,131,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-04,"Wednesday",48,2448,-13.2,-49.1,110,22,858351106,132,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-05,"Thursday",46,2579,5.4,-49.6,110,23,858353685,133,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-06,"Friday",46,3050,18.3,-80,55,55,858356735,134,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-07,"Saturday",47,5476,79.5,-79.8,55,99,858362211,135,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-08,"Sunday",46,4154,-24.1,-85.4,55,75,858366365,136,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-09,"Monday",50,940,-77.4,-94.1,55,17,858367305,137,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-10,"Tuesday",48,2098,123.2,-25.6,55,38,858369403,138,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-11,"Wednesday",45,1934,-7.8,-21,55,35,858371337,139,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-09-12,"Thursday",45,1663,-14,-35.5,55,30,858373000,140,"false","Avengers: Endgame",2019,2019-04-26,2019
2019-07-02,"Tuesday",1,39255628,0,0,4634,8471,39255628,1,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-03,"Wednesday",1,27508094,-29.9,0,4634,5936,66763722,2,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-04,"Thursday",1,25720128,-6.5,0,4634,5550,92483850,3,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-05,"Friday",1,32680863,27.1,0,4634,7052,125164713,4,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-06,"Saturday",1,34222790,4.7,0,4634,7385,159387503,5,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-07,"Sunday",1,25675559,-25,0,4634,5540,185063062,6,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-08,"Monday",1,10876965,-57.6,0,4634,2347,195940027,7,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-09,"Tuesday",1,15135394,39.2,-61.4,4634,3266,211075421,8,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-10,"Wednesday",1,9225531,-39,-66.5,4634,1990,220300952,9,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-11,"Thursday",1,8928353,-3.2,-65.3,4634,1926,229229305,10,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-12,"Friday",1,13337741,49.4,-59.2,4634,2878,242567046,11,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-13,"Saturday",1,18110228,35.8,-47.1,4634,3908,260677274,12,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-14,"Sunday",1,13905390,-23.2,-45.8,4634,3000,274582664,13,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-15,"Monday",1,5527448,-60.2,-49.2,4634,1192,280110112,14,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-16,"Tuesday",1,8822096,59.6,-41.7,4634,1903,288932208,15,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-17,"Wednesday",1,5408839,-38.7,-41.4,4634,1167,294341047,16,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-18,"Thursday",1,4318365,-20.2,-51.6,4634,931,298659412,17,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-19,"Friday",2,6024725,39.5,-54.8,4415,1364,304684137,18,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-20,"Saturday",2,8413659,39.7,-53.5,4415,1905,313097796,19,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-21,"Sunday",2,6764047,-19.6,-51.4,4415,1532,319861843,20,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-22,"Monday",2,2909209,-57,-47.4,4415,658,322771052,21,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-23,"Tuesday",2,4362887,50,-50.5,4415,988,327133939,22,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-24,"Wednesday",2,2667594,-38.9,-50.7,4415,604,329801533,23,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-25,"Thursday",2,2453737,-8,-43.2,4415,555,332255270,24,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-26,"Friday",3,3540491,44.3,-41.2,3851,919,335795761,25,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-27,"Saturday",3,4952874,39.9,-41.1,3851,1286,340748635,26,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-28,"Sunday",3,3958778,-20.1,-41.5,3851,1027,344707413,27,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-29,"Monday",3,1792843,-54.7,-38.4,3851,465,346500256,28,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-30,"Tuesday",3,2708709,51.1,-37.9,3851,703,349208965,29,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-07-31,"Wednesday",3,1811406,-33.1,-32.1,3851,470,351020371,30,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-08-01,"Thursday",3,1553554,-14.2,-36.7,3851,403,352573925,31,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-08-02,"Friday",4,2260524,45.5,-36.2,3446,655,354834449,32,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-08-03,"Saturday",4,3158967,39.7,-36.2,3446,916,357993416,33,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-08-04,"Sunday",4,2484566,-21.3,-37.2,3446,721,360477982,34,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-08-05,"Monday",4,1225239,-50.7,-31.7,3446,355,361703221,35,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-08-06,"Tuesday",4,1739065,41.9,-35.8,3446,504,363442286,36,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
2019-08-07,"Wednesday",4,1204815,-30.7,-33.5,3446,349,364647101,37,"false","Spider-Man: Far From Home",2019,2019-07-02,2019
